id,name,neighbourhood_cleansed,room_type_simple,accommodates,bedrooms,bathrooms,price_clean,price_category,latitude,longitude,review_scores_rating,number_of_reviews,host_is_superhost,minimum_nights,capacity_type
869689049669594794,"Million-dollar view, Ipanema",Ipanema,Casa/Apto Inteiro,4,2.0,2.0,1200.0,Médio-Alto,-22.9854206,-43.199622,4.9,59,,2,Médio (3-4)
1447068922388954055,Casa localizada no Condomínio,Recreio dos Bandeirantes,Casa/Apto Inteiro,2,5.0,6.0,932.0,Médio,-23.0267,-43.49175,0.0,0,f,1,Pequeno (1-2)
1361728846412032602,"Coração do Leblon | Cristo Redentor, Lagoa e Metrô",Leblon,Casa/Apto Inteiro,4,1.0,1.0,358.0,Médio-Baixo,-22.984238729410663,-43.21667014933124,4.95,20,t,2,Médio (3-4)
19272350,Alugo para o rock in rio,Jacarepaguá,Casa/Apto Inteiro,5,2.0,1.0,1002.0,Médio,-22.96915,-43.39636,0.0,0,f,1,Grande (5+)
595438638069068260,NEW Apartment in the Heart of Rio de Janeiro Lapa,Centro,Casa/Apto Inteiro,4,1.0,1.0,250.0,Baixo,-22.912706,-43.17765,4.93,55,f,1,Médio (3-4)
985529939492500995,MC Flats Leblon Inn Apartamento 406,Leblon,Casa/Apto Inteiro,3,1.0,1.0,671.0,Médio,-22.986949582622675,-43.228004451378574,4.57,7,f,1,Médio (3-4)
1150779601864528041,Copacabana beach view | Nsc1006,Copacabana,Casa/Apto Inteiro,2,1.0,1.0,385.0,Médio-Baixo,-22.96459,-43.1764,4.85,13,f,1,Pequeno (1-2)
954934123040371255,Av Atlântica -  3 Bedroom Beach Apartment - Leme,Leme,Casa/Apto Inteiro,7,3.0,2.5,510.0,Médio-Baixo,-22.9625398,-43.1685096,4.79,38,t,2,Grande (5+)
1237296657579110905,Quarto com Vista para Cristo,Cosme Velho,Quarto Privado,2,1.0,2.0,144.0,Baixo,-22.94155909860268,-43.19745271899587,0.0,0,f,1,Pequeno (1-2)
542686413295234941,TIR16 #805 - Maravilhoso Flat Vista Frontal Mar,Copacabana,Casa/Apto Inteiro,4,1.0,1.0,454.0,Médio-Baixo,-22.9781096,-43.1893096,4.93,191,t,1,Médio (3-4)
1329279120591784043,Casa de Luxo Sala de Cinema e Piscina,Vila Valqueire,Casa/Apto Inteiro,16,4.0,5.0,1021.0,Médio,-22.89452562631124,-43.3660081346903,5.0,2,,1,Grande (5+)
1299950805183465510,Lindo Studio/apt em Copacabana,Copacabana,Casa/Apto Inteiro,2,1.0,1.0,169.0,Baixo,-22.98127451218492,-43.19514960050583,4.92,12,t,2,Pequeno (1-2)
1242259157617445686,Quarto  Copacabana- Posto 5,Copacabana,Quarto Privado,2,1.0,1.0,167.0,Baixo,-22.98520178490789,-43.19155108830532,5.0,14,t,3,Pequeno (1-2)
4511149,3 bedrooms 50 mt from beach,Copacabana,Casa/Apto Inteiro,8,3.0,2.0,656.0,Médio,-22.97825,-43.19067,4.7,10,f,4,Grande (5+)
2701966,Apartamento de luxo,Copacabana,Casa/Apto Inteiro,6,3.0,3.0,2000.0,Alto,-22.97567,-43.18925,0.0,0,f,10,Grande (5+)
2007641,Studio na Lapa - prático e charmoso,Santa Teresa,Casa/Apto Inteiro,2,1.0,1.0,89.0,Muito Baixo,-22.91814,-43.18511,4.82,11,f,4,Pequeno (1-2)
1219674298248430668,Leblon 2-Bedrooms 450 m from the Beach,Leblon,Casa/Apto Inteiro,4,2.0,2.0,650.0,Médio,-22.983239533039725,-43.22153451534424,5.0,21,f,1,Médio (3-4)
658594284819371994,Ipanema apartment next to the beach.,Ipanema,Casa/Apto Inteiro,2,1.0,1.5,413.0,Médio-Baixo,-22.9856706,-43.2111621,4.86,64,t,3,Pequeno (1-2)
974837939009680348,Cantinho Aconchegante II Copa/RJ,Copacabana,Quarto Privado,2,1.0,2.0,135.0,Muito Baixo,-22.97191190986291,-43.188535754581466,4.78,9,f,1,Pequeno (1-2)
1242858745795838842,Pousada da tt,Recreio dos Bandeirantes,Quarto Privado,1,1.0,1.5,188.0,Baixo,-23.027257414798303,-43.48752058708387,0.0,0,f,1,Pequeno (1-2)
1250170580346442993,Vaga Quarto Carnaval,Estácio,Quarto Privado,2,1.0,1.0,625.0,Médio,-22.9143338,-43.1993813,0.0,0,f,1,Pequeno (1-2)
53145194,"Kitnet em Copacabana (Posto 5) , pertinho do Mar",Copacabana,Casa/Apto Inteiro,2,1.0,1.0,200.0,Baixo,-22.98011,-43.18991,4.61,119,f,2,Pequeno (1-2)
1316924195944978772,Copacabana: Quarto com banheiro exclusivo,Copacabana,Quarto Privado,2,1.0,1.0,612.0,Médio,-22.96711812257908,-43.18724663787707,3.0,2,f,3,Pequeno (1-2)
1034789844716743114,terraço/loft/ copacabana,Copacabana,Casa/Apto Inteiro,2,1.0,1.0,270.0,Baixo,-22.9653079,-43.1773716,4.78,9,f,3,Pequeno (1-2)
13847498,"Apartament in condominium club, good standard",Recreio dos Bandeirantes,Casa/Apto Inteiro,7,3.0,1.0,,,-23.01091,-43.45432,0.0,0,f,15,Grande (5+)
53050029,Flat com serviços 300 m da praia de Ipanema  I302,Ipanema,Casa/Apto Inteiro,3,1.0,1.0,448.0,Médio-Baixo,-22.985607,-43.193718,4.6,40,f,2,Médio (3-4)
1292034881895526154,Refúgio Boêmio em Copacabana,Copacabana,Casa/Apto Inteiro,2,1.0,1.0,1200.0,Médio-Alto,-22.96459,-43.17604,0.0,0,f,4,Pequeno (1-2)
666568134234783685,Quarto 11 Para 2 Pessoas - Perto do Aeroporto GIG,Jardim Guanabara,Quarto Privado,2,0.0,1.0,249.0,Baixo,-22.80644,-43.20959,4.94,48,t,1,Pequeno (1-2)
1366757151921733091,Valentina Hostel.,Recreio dos Bandeirantes,Casa/Apto Inteiro,4,1.0,1.0,473.0,Médio-Baixo,-23.0296721,-43.4728424,0.0,0,f,2,Médio (3-4)
1315989434042479280,Apt Ipanema,Ipanema,Casa/Apto Inteiro,3,0.0,1.0,420.0,Médio-Baixo,-22.98549,-43.19464,4.67,3,f,2,Médio (3-4)
705605739022856143,Apartamento praia de Botafogo,Botafogo,Casa/Apto Inteiro,2,0.0,1.0,140.0,Muito Baixo,-22.9463983,-43.1830906,4.35,20,t,2,Pequeno (1-2)
1351604477434066505,Suíte com banheira no Hotel Nacional RJ,Vidigal,Quarto Privado,3,1.0,1.0,,,-22.99897191812064,-43.24004237327063,0.0,0,f,1,Médio (3-4)
1374068209391605651,Ipanema room @posto 9,Ipanema,Quarto Privado,2,0.0,1.0,600.0,Médio,-22.98556850603613,-43.19959597773016,0.0,0,f,1,Pequeno (1-2)
1303777028190207822,Luxuoso Apartamento 3 quartos na Praia do Leme,Leme,Casa/Apto Inteiro,5,3.0,2.0,360.0,Médio-Baixo,-22.96337,-43.16789,4.73,15,,2,Grande (5+)
1371309905376286457,Hospedagem Esquina da Praia II,Recreio dos Bandeirantes,Casa/Apto Inteiro,2,1.0,1.0,259.0,Baixo,-23.0299487,-43.4726455,0.0,0,f,1,Pequeno (1-2)
1385661132134044929,Bem localizado do Méier,Méier,Quarto Privado,2,1.0,1.0,104.0,Muito Baixo,-22.904625517963677,-43.27801586694631,5.0,2,f,2,Pequeno (1-2)
545007,House in the middle of nature,Cosme Velho,Casa/Apto Inteiro,3,1.0,1.0,270.0,Baixo,-22.94428,-43.20513,4.75,81,f,5,Médio (3-4)
1045611701259257714,Alugo por temporada de 10 dias 1000 reais o dia!,Copacabana,Casa/Apto Inteiro,6,2.0,2.0,1028.0,Médio,-22.979247138738906,-43.19132405491168,0.0,0,f,1,Grande (5+)
38542736,"Art and Design, condo fechado área nobre RJ",Barra da Tijuca,Casa/Apto Inteiro,16,5.0,5.5,2158.0,Alto,-22.99517,-43.41441,4.86,70,t,2,Grande (5+)
1426936853112104146,Dois qts com Piscina &  Garagem,Ipanema,Casa/Apto Inteiro,4,2.0,2.0,819.0,Médio,-22.9858,-43.19469,0.0,0,f,5,Médio (3-4)
960137446280428545,Casa maravilhosa Jardim Botânico,Jardim Botânico,Casa/Apto Inteiro,2,1.0,1.5,170.0,Baixo,-22.9650381,-43.2190628,4.8,44,t,2,Pequeno (1-2)
949945471154960707,Aconchego em Santa Teresa,Santa Teresa,Quarto Privado,2,1.0,1.0,120.0,Muito Baixo,-22.9202772,-43.1853667,5.0,4,f,1,Pequeno (1-2)
41963149,Frente praia e calçadão de Copacabana,Copacabana,Quarto Privado,5,1.0,1.0,298.0,Baixo,-22.97153,-43.18711,4.83,48,t,2,Grande (5+)
575371727802758646,Studio Praia de Botafogo,Botafogo,Casa/Apto Inteiro,2,0.0,1.0,300.0,Baixo,-22.94673,-43.18189,4.81,21,f,3,Pequeno (1-2)
17718549,Quiet place near Copacabana beach,Copacabana,Casa/Apto Inteiro,4,1.0,1.0,,,-22.96753,-43.18279,4.96,49,f,5,Médio (3-4)
1361631387960705742,Refúgio no coração do Leme,Leme,Casa/Apto Inteiro,3,1.0,1.0,292.0,Baixo,-22.964266931096294,-43.17161297773868,0.0,0,f,2,Médio (3-4)
37687692,Cobertura Frente Mar no Rio de Janeiro.,Recreio dos Bandeirantes,Casa/Apto Inteiro,7,3.0,2.5,3005.0,Alto,-23.03128,-43.48024,5.0,6,t,2,Grande (5+)
1359560079590234823,Cobertura Charme Ipanema Posto 9,Ipanema,Casa/Apto Inteiro,2,1.0,1.0,1496.0,Médio-Alto,-22.98353,-43.20342,5.0,5,f,1,Pequeno (1-2)
674553186873022939,Ateliê Quase na Lua,Centro,Casa/Apto Inteiro,4,0.0,1.0,128.0,Muito Baixo,-22.90793,-43.17692,4.8,157,,3,Médio (3-4)
1307242150999872652,"Espaço confortável e equipado, com acesso à praia!",Barra da Tijuca,Casa/Apto Inteiro,4,2.0,2.0,285.0,Baixo,-23.0084875,-43.4277048,5.0,3,f,2,Médio (3-4)
1386468330440823968,Lindo Apê na quadra Praia de Ipanema,Ipanema,Casa/Apto Inteiro,4,2.0,1.5,628.0,Médio,-22.98548,-43.20875,5.0,1,f,2,Médio (3-4)
1055787279379100887,Copanema Quiet Room. Charming!,Copacabana,Quarto Privado,2,1.0,1.0,220.0,Baixo,-22.982176284277152,-43.19298913729611,5.0,1,t,1,Pequeno (1-2)
1430012024752403615,Triplex vista mar Vidigal,Vidigal,Casa/Apto Inteiro,2,1.0,1.0,143.0,Baixo,-22.995056640136287,-43.23346624946225,5.0,2,f,1,Pequeno (1-2)
1232215151978636872,Quarto vista  frontal Mar.,Copacabana,Quarto Privado,2,0.0,2.0,440.0,Médio-Baixo,-22.98535352908773,-43.19061920483894,4.67,12,f,3,Pequeno (1-2)
771880491030371068,Excelente localização Copacabana RJ - Posto 5,Copacabana,Casa/Apto Inteiro,6,1.0,1.5,215.0,Baixo,-22.9769294,-43.1914102,4.62,63,t,2,Grande (5+)
41792466,Flat RioStay 01 quarto com cozinha 04,Camorim,Quarto Privado,2,1.0,1.0,333.0,Médio-Baixo,-22.97446,-43.41512,4.82,11,f,2,Pequeno (1-2)
1232831432727750049,"Casa para familia, 02 quartos.",Botafogo,Casa/Apto Inteiro,3,2.0,2.0,325.0,Médio-Baixo,-22.955978212707887,-43.1810237788208,5.0,2,f,2,Médio (3-4)
47987451,"Moderno e Equipado com Piscina, Acad e 5m do Metrô",Botafogo,Casa/Apto Inteiro,4,2.0,3.0,374.0,Médio-Baixo,-22.9497,-43.18472,4.89,38,f,3,Médio (3-4)
1374215096339775594,Room in apartment with 5m garage on Recreio beach,Recreio dos Bandeirantes,Quarto Privado,2,1.0,1.0,94.0,Muito Baixo,-23.012348531348582,-43.45222420424185,4.33,3,f,1,Pequeno (1-2)
808046451377198400,Conforto e Acolhimento,Copacabana,Casa/Apto Inteiro,2,1.0,1.0,400.0,Médio-Baixo,-22.969284,-43.1890154,4.95,20,f,3,Pequeno (1-2)
709237644419965344,Apartamento quadra da praia.,Copacabana,Casa/Apto Inteiro,5,1.0,1.0,155.0,Baixo,-22.96916796933092,-43.182733765248166,4.88,32,f,1,Grande (5+)
1359405036989605982,Espaço Ponto de apoio no Leme,Copacabana,Casa/Apto Inteiro,4,1.0,1.0,400.0,Médio-Baixo,-22.9631929019743,-43.174134299710126,4.0,4,f,5,Médio (3-4)
46606272,Quarto pequeno solteiro no Flamengo | Gay-friendly,Flamengo,Quarto Privado,1,1.0,1.0,108.0,Muito Baixo,-22.939798518338986,-43.17779621065273,4.81,59,f,3,Pequeno (1-2)
568017023466801588,Apto Completo 2 Quadras da Praia ótima localização,Copacabana,Casa/Apto Inteiro,4,1.0,1.0,256.0,Baixo,-22.97673,-43.18978,4.86,87,t,1,Médio (3-4)
778451710122360367,Apto 1 quarto+sala em Copacabana,Copacabana,Casa/Apto Inteiro,4,1.0,1.0,184.0,Baixo,-22.970933,-43.1876107,5.0,5,f,3,Médio (3-4)
1282918699715107444,Recreio dos Bandeirantes - Espaço Inteiro,Recreio dos Bandeirantes,Casa/Apto Inteiro,6,2.0,2.0,313.0,Médio-Baixo,-23.02366615280082,-43.51440110849007,5.0,10,f,1,Grande (5+)
30085946,Ipanema com garagem,Ipanema,Casa/Apto Inteiro,4,1.0,2.0,339.0,Médio-Baixo,-22.98319,-43.2017,4.81,62,t,2,Médio (3-4)
924714765455848324,dois quartos um banheiro,Tijuca,Quarto Privado,2,2.0,1.0,,,-22.92498291336921,-43.23775763289324,0.0,0,f,1,Pequeno (1-2)
1298095915892844319,3 Quartos Alto padrão em Copa,Copacabana,Casa/Apto Inteiro,8,3.0,3.0,751.0,Médio,-22.96383,-43.17693,0.0,0,f,3,Grande (5+)
13855342,Olympics in seafront to Ipanema,Ipanema,Casa/Apto Inteiro,7,3.0,2.5,3000.0,Alto,-22.9866,-43.19356,0.0,0,f,5,Grande (5+)
19141894,Aconchegante apartamento no Catete,Flamengo,Casa/Apto Inteiro,2,1.0,1.0,121.0,Muito Baixo,-22.92814,-43.17578,4.84,174,t,3,Pequeno (1-2)
1389830744598240586,Quarto no centro do Rio c/ metrô,Estácio,Quarto Privado,1,1.0,2.0,126.0,Muito Baixo,-22.9147561,-43.2049996,0.0,0,f,1,Pequeno (1-2)
1080637163388739649,Apt moderno no coração do Leblon,Leblon,Casa/Apto Inteiro,4,2.0,1.5,285.0,Baixo,-22.97950859486473,-43.22491048117716,4.2,5,f,2,Médio (3-4)
730658,Beautiful house in Santa Teresa Rio,Santa Teresa,Quarto Privado,3,1.0,1.0,250.0,Baixo,-22.93915,-43.2079,4.81,91,f,2,Médio (3-4)
777444030596629510,Alugo para carnaval,Recreio dos Bandeirantes,Quarto Privado,2,1.0,1.0,1000.0,Médio,-23.0287562,-43.476905,5.0,1,f,1,Pequeno (1-2)
16373720,Suite Quadrado Lapa Centro Histórico Marina Glória,Glória,Quarto Privado,2,1.0,1.0,279.0,Baixo,-22.91666,-43.17599,4.86,37,t,2,Pequeno (1-2)
1144103025784511463,Ocean Front - Praia do Pepê - Barra da Tijuca,Barra da Tijuca,Casa/Apto Inteiro,5,2.0,2.0,818.0,Médio,-23.0145087,-43.3033175,4.98,42,t,1,Grande (5+)
47179769,"Design Appartment at São Conrado , Rio de Janeiro.",São Conrado,Casa/Apto Inteiro,2,1.0,1.0,600.0,Médio,-22.99281,-43.25449,5.0,2,f,4,Pequeno (1-2)
1420330202530938403,Aconchego Central - Quarto Ap,Centro,Quarto Privado,2,1.0,1.0,59.0,Muito Baixo,-22.909399,-43.193728,5.0,1,f,1,Pequeno (1-2)
1332650073764304430,TIR20 #1006 - 1 quadra da praia_Lavadora_Reformado,Copacabana,Casa/Apto Inteiro,4,1.0,1.0,287.0,Baixo,-22.96635,-43.18106,5.0,21,t,1,Médio (3-4)
38928504,"Apto Copacabana, 2 quartos,1 quadra da praia,Wi-fi",Copacabana,Casa/Apto Inteiro,6,2.0,2.0,293.0,Baixo,-22.96593,-43.17761,4.94,159,t,3,Grande (5+)
684733693129474931,Lindo Flat Vista Mar Barra da Tijuca,Barra da Tijuca,Casa/Apto Inteiro,2,1.0,1.0,194.0,Baixo,-23.0052,-43.33995,4.95,78,t,2,Pequeno (1-2)
3191383,Charmoso apartamento  em Santa Teresa,Santa Teresa,Casa/Apto Inteiro,2,1.0,1.0,300.0,Baixo,-22.92213,-43.18611,5.0,4,f,5,Pequeno (1-2)
1155743409594270494,Suíte aconchegante no coração do Rio de Janeiro,Centro,Casa/Apto Inteiro,2,1.0,1.0,171.0,Baixo,-22.9001411,-43.1799214,4.32,19,f,1,Pequeno (1-2)
1437890337535328446,Lindo Apartamento Quadra da Praia NSC1141-503A,Copacabana,Casa/Apto Inteiro,5,1.0,1.0,280.0,Baixo,-22.9803958,-43.190829,5.0,1,f,1,Grande (5+)
3043505,Suite perto do Maracanã,Tijuca,Quarto Privado,2,1.0,1.0,290.0,Baixo,-22.92088,-43.23038,0.0,0,f,3,Pequeno (1-2)
1421721731018772968,Castelo De Santa Teresa Quarto 5,Santa Teresa,Quarto Privado,2,1.0,1.0,129.0,Muito Baixo,-22.923646416643997,-43.191793266076914,0.0,0,f,1,Pequeno (1-2)
1410983299382407599,Anchieta Street - Neighborhood: Leme,Leme,Casa/Apto Inteiro,3,1.0,1.0,260.0,Baixo,-22.9624967,-43.1703159,4.0,1,f,1,Médio (3-4)
1384206309502854544,"Apto com Vista Cristo, Piscina,Garagem e Serviços",Humaitá,Casa/Apto Inteiro,4,2.0,2.0,485.0,Médio-Baixo,-22.9592324513211,-43.20213754998869,5.0,3,t,2,Médio (3-4)
1440001816803615929,Quarto e Sala/posto 6/quadra mar,Copacabana,Casa/Apto Inteiro,3,1.0,1.0,461.0,Médio-Baixo,-22.9852501,-43.1900475,0.0,0,f,28,Médio (3-4)
1303528559132181405,Apê no coração de Botafogo,Botafogo,Casa/Apto Inteiro,2,1.0,1.0,252.0,Baixo,-22.9524,-43.18284,5.0,7,f,2,Pequeno (1-2)
695095518857603105,Hospede-se na Barra. Riocentro e parque olímpico.,Jacarepaguá,Casa/Apto Inteiro,5,2.0,1.0,252.0,Baixo,-22.96596,-43.39576,4.7,40,f,2,Grande (5+)
25952188,Small's Home your home.,Méier,Quarto Privado,2,1.0,1.0,,,-22.89308,-43.27829,0.0,0,f,1,Pequeno (1-2)
1232706425221536658,Cosy apartment in Ipanema near the beach,Ipanema,Casa/Apto Inteiro,4,2.0,2.5,400.0,Médio-Baixo,-22.980730045450063,-43.20085814115823,5.0,7,t,2,Médio (3-4)
1349191856500895489,SÓ HOJE: Valor OFF na Barra!,Barra da Tijuca,Casa/Apto Inteiro,8,4.0,3.0,1200.0,Médio-Alto,-23.00778,-43.3097,0.0,0,f,3,Grande (5+)
1341529566241950545,Uma experiência incrível em frente à praia.,Barra da Tijuca,Casa/Apto Inteiro,4,1.0,1.0,380.0,Médio-Baixo,-23.01023045139654,-43.33366356790066,5.0,14,t,2,Médio (3-4)
822923206165045984,"Apartamento completo. 15 min praia, 55 da marquês",Jacarepaguá,Casa/Apto Inteiro,4,2.0,1.0,523.0,Médio-Baixo,-22.96353218945397,-43.40102977619718,5.0,7,f,1,Médio (3-4)
959357933861152696,Veneza Twin,Itanhangá,Quarto Privado,2,1.0,1.5,328.0,Médio-Baixo,-23.000643112249048,-43.30643795140261,5.0,2,f,1,Pequeno (1-2)
1339317760445134110,Apartamento bem perto da praia.,Copacabana,Casa/Apto Inteiro,2,1.0,1.0,2800.0,Alto,-22.96200859241911,-43.17732243281639,5.0,2,f,1,Pequeno (1-2)
41882674,Casa rosa,Encantado,Quarto Privado,5,2.0,1.0,,,-22.89132,-43.29891,5.0,1,f,3,Grande (5+)
528389,Quiet 1 bedroom apartment at Rio,Gávea,Casa/Apto Inteiro,2,1.0,1.0,230.0,Baixo,-22.97318,-43.22614,4.27,15,f,4,Pequeno (1-2)
1158674185819521403,Apartamento charmoso,Laranjeiras,Casa/Apto Inteiro,6,2.0,1.5,176.0,Baixo,-22.9362922,-43.1895847,4.8,10,t,2,Grande (5+)
1237151308720466155,Apartamento em Copacabana,Copacabana,Casa/Apto Inteiro,6,3.0,2.0,492.0,Médio-Baixo,-22.9644742,-43.1773412,5.0,22,t,3,Grande (5+)
957926638490013003,Castelo na subida da Floresta,Itanhangá,Casa/Apto Inteiro,12,4.0,4.0,3500.0,Alto,-22.9840716,-43.3012982,0.0,0,,5,Grande (5+)
1285762762021460246,"Copacabana, poucos passos da praia",Copacabana,Casa/Apto Inteiro,4,2.0,1.5,440.0,Médio-Baixo,-22.98485716614016,-43.19090028129442,5.0,10,f,3,Médio (3-4)
779425505295270864,Apartamento Centro/Glória,Santa Teresa,Casa/Apto Inteiro,4,1.0,1.0,215.0,Baixo,-22.91716387119176,-43.178791143000126,4.9,94,t,1,Médio (3-4)
944825804257515335,Praia Ipanema - Aconchego a 5 minutos do mar,Ipanema,Casa/Apto Inteiro,6,3.0,3.0,938.0,Médio,-22.9847958,-43.1999674,5.0,9,f,2,Grande (5+)
771894474636513194,Apartamento no Rio de Janeiro (Lapa),Centro,Casa/Apto Inteiro,4,2.0,2.0,1053.0,Médio,-22.9141266,-43.1834788,4.91,23,f,4,Médio (3-4)
1273460035274620633,Apartamento em Copacabana.,Copacabana,Casa/Apto Inteiro,8,2.0,2.0,440.0,Médio-Baixo,-22.9660779,-43.1821651,4.3,10,f,1,Grande (5+)
39990663,103- Suite Leblon(S) Aerop. Galeão Ilha Governador,Portuguesa,Quarto Privado,2,1.0,1.0,178.0,Baixo,-22.79589,-43.20718,4.77,95,t,1,Pequeno (1-2)
1248914591975212805,_ A16_ Maracanã,Santo Cristo,Casa/Apto Inteiro,9,2.0,1.0,200.0,Baixo,-22.906876582904783,-43.20650026817459,4.75,24,t,1,Grande (5+)
1348896338713459746,"Soul Rio,Copa Cabana, Posto4, Wifi, Ac,Tv,1Br,3Bed",Copacabana,Casa/Apto Inteiro,5,1.0,1.0,361.0,Médio-Baixo,-22.974349095916786,-43.18915687501431,4.75,4,f,2,Grande (5+)
1373331244185604930,Suíte Recreio 20min da praia,Recreio dos Bandeirantes,Quarto Privado,2,1.0,1.0,,,-23.01276,-43.45116,5.0,1,f,2,Pequeno (1-2)
1432010781122272059,Bem-vindo ao apê da Jaque / Leme dos sonhos,Leme,Quarto Privado,3,1.0,1.0,152.0,Baixo,-22.964214168222465,-43.17181837885302,0.0,0,f,2,Médio (3-4)
764205,Sugar Loaf Balcony (Zona Sul),Botafogo,Quarto Privado,6,3.0,1.0,,,-22.94333,-43.18522,5.0,1,t,4,Grande (5+)
1437979688331020919,Apartamento em Copacabana post 4,Copacabana,Casa/Apto Inteiro,2,1.0,1.0,236.0,Baixo,-22.96922,-43.1847,5.0,1,f,2,Pequeno (1-2)
1024146069934956670,"Copacabana, 300 metros da praia",Copacabana,Casa/Apto Inteiro,4,1.0,1.0,167.0,Baixo,-22.96504,-43.17878,4.93,56,t,10,Médio (3-4)
757786139574460249,Lindo Flat Vista Mar Barra da Tijuca,Barra da Tijuca,Casa/Apto Inteiro,2,1.0,1.0,184.0,Baixo,-23.00368,-43.34008,4.83,76,t,1,Pequeno (1-2)
1363113837199407113,Apartment with bathtub on Ipanema Beach,Ipanema,Casa/Apto Inteiro,4,1.0,1.0,624.0,Médio,-22.98540322209971,-43.19891728465576,5.0,11,t,1,Médio (3-4)
22907250,Perfect location in Copacabana/Ipanema!,Copacabana,Casa/Apto Inteiro,5,2.0,1.0,,,-22.9831,-43.19261,5.0,4,f,3,Grande (5+)
11970984,Ótimo 2 quartos. A três minutos a pé da praia.,Barra da Tijuca,Casa/Apto Inteiro,5,2.0,2.0,259.0,Baixo,-23.01137,-43.30048,4.67,24,t,4,Grande (5+)
1435056466575945907,Apartamento completo!,Laranjeiras,Casa/Apto Inteiro,4,2.0,1.0,242.0,Baixo,-22.93198,-43.18085,5.0,2,f,2,Médio (3-4)
639374375948640067,Quarto Pequeno Perto do CASV (Visto Americano).,Botafogo,Quarto Privado,2,1.0,1.0,117.0,Muito Baixo,-22.9562,-43.19577,4.97,36,t,1,Pequeno (1-2)
1200855575990087160,Suíte Privativa 9 /Cinelândia RJ,Centro,Quarto Privado,2,1.0,1.0,174.0,Baixo,-22.912042395876075,-43.1758492239905,5.0,6,f,1,Pequeno (1-2)
1358790669294786029,Studio Fantástico  Centro RJ,Centro,Casa/Apto Inteiro,4,1.0,1.0,158.0,Baixo,-22.9114634,-43.1931616,4.93,30,t,1,Médio (3-4)
7100391,Apartment at Praia da Barra,Barra da Tijuca,Casa/Apto Inteiro,4,1.0,1.0,550.0,Médio-Baixo,-23.01167,-43.31965,4.76,41,f,2,Médio (3-4)
820254224350753722,Flat Completo. Barra  RioCentro+,Camorim,Casa/Apto Inteiro,4,1.0,1.0,238.0,Baixo,-22.982229668046703,-43.42460745273178,5.0,4,f,1,Médio (3-4)
1349154969458047215,Vista deslumbrante,Lagoa,Casa/Apto Inteiro,2,1.0,1.0,1212.0,Médio-Alto,-22.973369017774267,-43.20472575724125,5.0,2,f,4,Pequeno (1-2)
803131762746187646,Píer vista espetacular Barra,Barra da Tijuca,Casa/Apto Inteiro,6,3.0,1.0,,,-23.009587,-43.2998026,0.0,0,f,1,Grande (5+)
1348530834047381888,Le Relais de Marambaia 7 suítes,Barra de Guaratiba,Quarto Privado,16,7.0,1.0,395.0,Médio-Baixo,-23.06508,-43.56656,0.0,0,f,1,Grande (5+)
13604636,Studio apartment near Copacabana beach.,Copacabana,Casa/Apto Inteiro,3,0.0,1.0,162.0,Baixo,-22.96656,-43.18089,4.98,46,f,21,Médio (3-4)
17989551,Quarto para 1 pessoa (sexo feminino),Campinho,Quarto Privado,1,2.0,1.0,,,-22.88355,-43.35084,0.0,0,f,1,Pequeno (1-2)
879645357999592448,Rooftop Ocean View Penthouse in Copacabana,Copacabana,Casa/Apto Inteiro,4,1.0,2.0,359.0,Médio-Baixo,-22.9618518,-43.174883,4.81,31,t,2,Médio (3-4)
39203153,Melhor Localização do Rio!,Flamengo,Casa/Apto Inteiro,4,1.0,1.0,148.0,Baixo,-22.93881,-43.17581,4.71,7,f,1,Médio (3-4)
740526426605690299,Loft na Urca,Urca,Casa/Apto Inteiro,2,0.0,0.5,211.0,Baixo,-22.950111077330256,-43.16710207611322,5.0,24,t,3,Pequeno (1-2)
1414631089348683499,Hotel Nacional Rio de Janeiro,São Conrado,Quarto Privado,4,1.0,1.0,440.0,Médio-Baixo,-22.996898685527466,-43.257863373903895,0.0,0,f,1,Médio (3-4)
896972732839206459,"Studio Leblon 303, Melhor localização 5min praia",Leblon,Casa/Apto Inteiro,2,1.0,1.0,156.0,Baixo,-22.982519,-43.2231213,4.86,70,f,2,Pequeno (1-2)
1442710121378373776,Botafogo Conforto e Vista no Melhor Ponto,Botafogo,Casa/Apto Inteiro,4,2.0,1.0,361.0,Médio-Baixo,-22.95457,-43.19033,0.0,0,f,2,Médio (3-4)
1577088,"Spacious 2 bdrm, Praia do Flamengo",Glória,Casa/Apto Inteiro,5,3.0,2.0,900.0,Médio,-22.92368,-43.1718,4.85,13,f,3,Grande (5+)
1345010644852355814,Perto BRT(interliga metrô Copacabana)piscina praia,Recreio dos Bandeirantes,Casa/Apto Inteiro,5,2.0,1.0,,,-23.0206089,-43.4761398,4.0,1,f,3,Grande (5+)
1203628038592140842,Cosy Loft Vista Pão de Açúcar,Botafogo,Casa/Apto Inteiro,3,0.0,1.0,237.0,Baixo,-22.94698839720704,-43.182989330628345,4.75,4,f,3,Médio (3-4)
1358690784007983028,2 Bedrooms w/ Sea View in Copacabana | FDM 7/91,Copacabana,Casa/Apto Inteiro,4,2.0,2.0,449.0,Médio-Baixo,-22.96733,-43.17927,5.0,3,t,1,Médio (3-4)
